architecture,architecture_id,noise_case,noise_std,noise_std_percent,model_type,mse_all_mean,mse_all_std,rmse_all_mean,rmse_all_std,mse_O2X_mean,mse_O2X_std,rmse_O2X_mean,rmse_O2X_std,mse_O2plus_mean,mse_O2plus_std,rmse_O2plus_mean,rmse_O2plus_std,mse_ne_mean,mse_ne_std,rmse_ne_mean,rmse_ne_std,phys_rmse_P_mean,phys_rmse_P_std,phys_rmse_I_mean,phys_rmse_I_std,phys_rmse_ne_mean,phys_rmse_ne_std,projection_failures_mean,projection_failures_std,resampled_impossible_values_mean,resampled_impossible_values_std,outside_domain_fraction_any_mean,outside_domain_fraction_any_std,outside_domain_fraction_P_mean,outside_domain_fraction_P_std,outside_domain_fraction_I_mean,outside_domain_fraction_I_std,outside_domain_fraction_R_mean,outside_domain_fraction_R_std,actual_abs_noise_mean_P_percent_mean,actual_abs_noise_mean_P_percent_std,actual_abs_noise_mean_I_percent_mean,actual_abs_noise_mean_I_percent_std,actual_abs_noise_mean_R_percent_mean,actual_abs_noise_mean_R_percent_std,n_valid_mean,n_valid_std
"[50, 50]",50_50,P_only,0.01,1.0,NN_projection,0.0022634017644650043,1.0504646763154083e-05,0.04757510045892281,0.00011040970784265353,0.00022101734150520216,1.4281537124435557e-05,0.014859379390210684,0.0004770365129841759,0.0015723908144027587,3.5320951709829835e-06,0.039653359608001926,4.455866907006531e-05,0.0011255543323459996,4.177964635220017e-06,0.03354922714948239,6.232359047620862e-05,2.406024624820347e-06,1.6879298334593573e-09,1.879133127980159e-09,1.0900238205974948e-10,0.009599551733530947,2.1067751046244812e-05,0.0,0.0,0.0,0.0,0.005,0.002961744388795462,0.005,0.002961744388795462,0.0,0.0,0.0,0.0,0.7993655614048701,0.025554827547710508,0.0,0.0,0.0,0.0,300.0,0.0
"[50, 50]",50_50,P_only,0.02,2.0,NN,0.0024734746692380216,2.125163175955895e-05,0.04973360345313352,0.00021363225778289218,0.000501117787302016,4.0152618790425595e-05,0.022368799465240632,0.0008912426486690746,0.0031197080993638007,2.5320386128677428e-05,0.055853909346308704,0.00022690155094404709,0.0031137269270077542,2.803317124663341e-05,0.05580024064851059,0.0002514601068293213,0.014064995342311088,0.00021980391743204418,0.1653150732892613,0.0004029507872734873,0.007172528947543023,3.047630598487212e-05,0.0,0.0,0.0,0.0,0.006333333333333334,0.00322635347182329,0.006333333333333334,0.00322635347182329,0.0,0.0,0.0,0.0,1.5987311228097403,0.051109655095421015,0.0,0.0,0.0,0.0,300.0,0.0
"[50, 50]",50_50,P_only,0.02,2.0,NN_projection,0.00230403230779128,2.114674857020897e-05,0.04799985640211139,0.00022027057037878696,0.00040402959411812414,3.296699725244732e-05,0.0200847843217326,0.0008150123457950309,0.0015728910722117879,7.052408530176819e-06,0.03965959591813872,8.899332761689792e-05,0.0011256479474404874,8.340814590417976e-06,0.03355045776997814,0.00012452378931780076,2.4059705981792506e-06,3.3813486033578608e-09,1.9443132281421573e-09,1.1454719643826305e-10,0.009606661381233405,4.204164889632589e-05,0.0,0.0,0.0,0.0,0.006333333333333334,0.00322635347182329,0.006333333333333334,0.00322635347182329,0.0,0.0,0.0,0.0,1.5987311228097403,0.051109655095421015,0.0,0.0,0.0,0.0,300.0,0.0
"[50, 50]",50_50,P_only,0.05,5.0,NN,0.002737670780874825,5.544130640670602e-05,0.05232021416298854,0.0005291212315946579,0.001704492678793858,0.00014593626337868607,0.04124942432428108,0.001770421213415677,0.0031308148703561357,6.256553922881791e-05,0.05595101972093593,0.0005603218469627133,0.0031209619632378708,6.846240857100043e-05,0.05586236321065148,0.0006141658948891903,0.014470001726005838,0.0005895832985913314,0.16569548326294226,0.0010359645842437017,0.00719761536509355,7.607040241633923e-05,0.0,0.0,0.0,0.0,0.016833333333333332,0.0067082039324993705,0.016833333333333332,0.0067082039324993705,0.0,0.0,0.0,0.0,3.9968278070243506,0.12777413773855265,0.0,0.0,0.0,0.0,300.0,0.0
"[50, 50]",50_50,P_only,0.05,5.0,NN_projection,0.0025723658121711204,5.524478043585523e-05,0.05071572434105093,0.0005439782635505736,0.001666299116294193,0.00013213403715752416,0.040789458734619186,0.0016284226888849918,0.0015803439273105763,1.7330390562622816e-05,0.039752969977096125,0.00021837994574900016,0.0011298282685571726,2.0481667612274016e-05,0.033611596016477556,0.000305875417161425,2.405713140687693e-06,8.38426442216257e-09,1.8986324102536515e-09,9.926239486356174e-11,0.00963544311497155,0.00010473177148798503,0.0,0.0,0.0,0.0,0.016833333333333332,0.0067082039324993705,0.016833333333333332,0.0067082039324993705,0.0,0.0,0.0,0.0,3.9968278070243506,0.12777413773855265,0.0,0.0,0.0,0.0,300.0,0.0
"[50, 50]",50_50,P_only,0.1,10.0,NN,0.0036635635200534637,0.00012697294524928113,0.06051877757757319,0.001046840142468268,0.005955824619717958,0.00048810025995759494,0.07711097363794553,0.0031990729456524603,0.0031863612252379415,0.00011829914693031037,0.05643855426744644,0.001051724117540502,0.003159361842337759,0.0001281256786182672,0.05619713703798664,0.0011441526726926148,0.016077135666699268,0.0013975325460051512,0.16723600973055444,0.0023855740445136533,0.007267174542211603,0.0001509641081615939,0.0,0.0,0.0,0.0,0.0315,0.009395469855263737,0.0315,0.009395469855263737,0.0,0.0,0.0,0.0,7.993655614048701,0.2555482754771053,0.0,0.0,0.0,0.0,300.0,0.0
"[50, 50]",50_50,P_only,0.1,10.0,NN_projection,0.003514497340792454,0.00012716880097186033,0.0592740123717672,0.0010705621464995366,0.006153478850495608,0.00046918866752605895,0.07838850252749201,0.003029942155603575,0.001614691469102341,3.410332736306022e-05,0.040181087059238375,0.0004251462166405915,0.0011513484122422746,3.9677832656983036e-05,0.03392668518300349,0.0005879892011593776,2.403952370291366e-06,1.5711560279567563e-08,1.8206019786842175e-09,1.3306907872076989e-10,0.009710407362152867,0.0002119723944481573,0.0,0.0,0.0,0.0,0.0315,0.009395469855263737,0.0315,0.009395469855263737,0.0,0.0,0.0,0.0,7.993655614048701,0.2555482754771053,0.0,0.0,0.0,0.0,300.0,0.0
"[50, 50]",50_50,R_only,0.005,0.5,NN,0.002423752278035919,4.933083155401511e-06,0.04923159446747373,5.009702301177869e-05,0.00026487730037968397,1.1771169329408517e-06,0.016275013340619527,3.6145063583380945e-05,0.0031304861123947906,1.812402699164034e-05,0.055950524438793926,0.00016198576517754927,0.0031240054239300174,1.8700771235785424e-05,0.055892565000995056,0.00016733684767295638,0.014013017789861387,1.5183807113331415e-05,0.16533028670583766,0.0004756055395357919,0.007183606788472398,6.968159939659333e-05,0.0,0.0,0.0,0.0,0.005,0.003973597071195131,0.0,0.0,0.0,0.0,0.005,0.003973597071195131,0.0,0.0,0.0,0.0,0.39968278070243507,0.012777413773855254,300.0,0.0
"[50, 50]",50_50,R_only,0.005,0.5,NN_projection,0.002253616181829846,4.311037306548735e-06,0.047472246879900225,4.539885982017347e-05,0.00015751309813265187,7.165078736483846e-07,0.012550391391900298,2.8544384031859247e-05,0.0015858056566850117,2.3608226872731347e-05,0.03982112560629991,0.0002966694639476706,0.0011367951416097362,2.0756516781945188e-05,0.03371505443494393,0.0003082139696003723,2.4055917735780437e-06,3.920318620687661e-09,1.9135424301553357e-09,9.767611110841175e-11,0.009618473099409127,7.768460753773419e-05,0.0,0.0,0.0,0.0,0.005,0.003973597071195131,0.0,0.0,0.0,0.0,0.005,0.003973597071195131,0.0,0.0,0.0,0.0,0.39968278070243507,0.012777413773855254,300.0,0.0
"[50, 50]",50_50,R_only,0.01,1.0,NN,0.002439807343577583,9.995755482457971e-06,0.04939430757548086,0.00010116540066344167,0.0002669087839963886,2.321131135936823e-06,0.01633719682222247,7.096321028033365e-05,0.0031534963623239013,3.650756077870262e-05,0.056155106004480294,0.0003251428017977675,0.0031458717348228334,3.774913057478995e-05,0.05608711120072959,0.000336689736648896,0.014019485815909602,3.0013024878000266e-05,0.1654626796439234,0.0009559501366799425,0.007211714984935898,0.00013964181028469888,0.0,0.0,0.0,0.0,0.007833333333333335,0.004086062460700833,0.0,0.0,0.0,0.0,0.007833333333333335,0.004086062460700833,0.0,0.0,0.0,0.0,0.7993655614048701,0.025554827547710508,300.0,0.0
"[50, 50]",50_50,R_only,0.01,1.0,NN_projection,0.00227000855535106,8.756215035115677e-06,0.04764452265239352,9.18613177869465e-05,0.0001592723560369307,1.4448995321701136e-06,0.012620191896856023,5.723932638077156e-05,0.0016131043148965303,4.744092567179929e-05,0.040159329691648114,0.0005916556733708596,0.0011611342469803733,4.190839312907044e-05,0.0340701189203771,0.0006166494625977003,2.4057173175928122e-06,7.80630182674341e-09,1.9643550016950193e-09,1.0784498771158707e-10,0.009649078950643618,0.00015568344974954682,0.0,0.0,0.0,0.0,0.007833333333333335,0.004086062460700833,0.0,0.0,0.0,0.0,0.007833333333333335,0.004086062460700833,0.0,0.0,0.0,0.0,0.7993655614048701,0.025554827547710508,300.0,0.0
"[50, 50]",50_50,R_only,0.02,2.0,NN,0.002500828336951589,2.0736720061236425e-05,0.05000787474554018,0.0002072384488660639,0.000274156506232394,4.515703906689085e-06,0.016557140975946294,0.0001360686167235727,0.0032382607944339272,7.45536991019432e-05,0.056902132855872714,0.00065539934514694,0.003227313691719514,7.751832459684128e-05,0.056805551661559504,0.0006828671331105871,0.014037080786520079,5.80203695231265e-05,0.16604359373808733,0.0018938190166051419,0.007285735690956073,0.0002810580732676289,0.0,0.0,0.0,0.0,0.012333333333333333,0.005197840307247725,0.0,0.0,0.0,0.0,0.012333333333333333,0.005197840307247725,0.0,0.0,0.0,0.0,1.5987311228097403,0.051109655095421015,300.0,0.0
"[50, 50]",50_50,R_only,0.02,2.0,NN_projection,0.002332592253894265,1.830602776563041e-05,0.04829656488483381,0.00018938743164788194,0.00016591636891326306,2.977750940293772e-06,0.012880360332428736,0.00011556096618069126,0.0017109592869731995,9.6275171009212e-05,0.04134807080549879,0.0011681418608235395,0.0012509122570440487,8.584232019197208e-05,0.03534822276865781,0.0012206142290668537,2.4078177267875236e-06,1.5488667761599643e-08,2.0347304794933785e-09,1.248938254509718e-10,0.009727878971250917,0.0003124209140964298,0.0,0.0,0.0,0.0,0.012333333333333333,0.005197840307247725,0.0,0.0,0.0,0.0,0.012333333333333333,0.005197840307247725,0.0,0.0,0.0,0.0,1.5987311228097403,0.051109655095421015,300.0,0.0
"[50, 50]",50_50,R_only,0.05,5.0,NN,0.002917911135748083,6.263709631608785e-05,0.054014746650747694,0.000578819127847098,0.0003216770763508349,1.1024144697612704e-05,0.01793287678519508,0.00030609004152777717,0.0038075665452670174,0.00021022865582874634,0.06168314275944466,0.0017033850462461221,0.00377741938759611,0.000220477784760744,0.061435844169059714,0.001793684485286879,0.014121942555550457,0.00014370196853928137,0.1705311639918014,0.004724697209735933,0.007652044549482538,0.0007355438011475294,0.0,0.0,0.0,0.0,0.03133333333333334,0.008611158271895004,0.0,0.0,0.0,0.0,0.03133333333333334,0.008611158271895004,0.0,0.0,0.0,0.0,3.9968278070243506,0.12777413773855265,300.0,0.0
"[50, 50]",50_50,R_only,0.05,5.0,NN_projection,0.002762574199400606,5.6881899188781146e-05,0.05255755855805764,0.000540212255505462,0.00021113492773277702,8.845261319176444e-06,0.014527445869926317,0.00030477641354009636,0.0023623201262906604,0.00026190644651644243,0.048531699092282124,0.0027133800065295326,0.0018611265939240617,0.0002399026952203742,0.04305379034782133,0.0028093323068711755,2.429169438952244e-06,3.844218352458572e-08,2.0279432658309793e-09,1.7455286829123032e-10,0.010103330811986864,0.0008024231229169349,0.0,0.0,0.0,0.0,0.03133333333333334,0.008611158271895004,0.0,0.0,0.0,0.0,0.03133333333333334,0.008611158271895004,0.0,0.0,0.0,0.0,3.9968278070243506,0.12777413773855265,300.0,0.0
"[50, 50]",50_50,R_only,0.1,10.0,NN,0.004442843320071145,0.00019874610487601832,0.06663890266184938,0.001486774005305782,0.0004908920702601874,2.8050792162763006e-05,0.02214747942200746,0.0006334745555838302,0.005898909029984616,0.0005876606875135471,0.0767143699371666,0.0038133387951363416,0.00580248035967351,0.0006081263759056502,0.07607546728794463,0.003974078720696461,0.01433499424610131,0.0002787606915994051,0.18763130187162355,0.011527731947002606,0.008761301755268899,0.0016800265410775186,0.0,0.0,0.0,0.0,0.05466666666666666,0.0105075856753655,0.0,0.0,0.0,0.0,0.05466666666666666,0.0105075856753655,0.0,0.0,0.0,0.0,7.993655614048701,0.2555482754771053,300.0,0.0
"[50, 50]",50_50,R_only,0.1,10.0,NN_projection,0.004352372847739659,0.00018465298309955987,0.06595847848666983,0.001396221767625309,0.0003766795438772736,2.7231314711097793e-05,0.019396032712266795,0.0007059587746648733,0.004823998123488172,0.0006995241386498549,0.06928046114187364,0.005048796360729399,0.004201998524390215,0.0006673382305992979,0.06462741491057605,0.005160147526090465,2.517474543986462e-06,8.062151694837026e-08,1.9172423348436017e-09,1.5322758658872692e-10,0.01122374253844028,0.0017687591834181595,0.0,0.0,0.0,0.0,0.05466666666666666,0.0105075856753655,0.0,0.0,0.0,0.0,0.05466666666666666,0.0105075856753655,0.0,0.0,0.0,0.0,7.993655614048701,0.2555482754771053,300.0,0.0
"[50, 50]",50_50,clean,0.0,0.0,NN,0.002417323078808263,,0.049166279895963894,,0.0002639179304292709,,0.016245551096508572,,0.0031204017852075744,,0.05586055661383598,,0.0031147877655156356,,0.055810283689617955,,0.014008660345770753,,0.16531288503926755,,0.007161134058024407,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,300.0,
"[50, 50]",50_50,clean,0.0,0.0,NN_projection,0.0022471290259938165,,0.04740389251943153,,0.00015679235838646986,,0.012521675542293446,,0.0015728374645871015,,0.03965901492204643,,0.0011260668705599035,,0.03355691986103468,,2.4060778818364445e-06,,1.8221336777512943e-09,,0.009593664823795612,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,300.0,
