architecture,architecture_id,noise_case,noise_std,noise_std_percent,noise_seed,model_type,projection_failures,resampled_impossible_values,actual_abs_noise_mean_P_percent,actual_abs_noise_mean_I_percent,actual_abs_noise_mean_R_percent,outside_domain_fraction_any,outside_domain_fraction_P,outside_domain_fraction_I,outside_domain_fraction_R,n_total,n_valid,mse_all,rmse_all,mse_O2X,rmse_O2X,mse_O2plus,rmse_O2plus,mse_ne,rmse_ne,phys_rmse_P,phys_rmse_I,phys_rmse_ne
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1009,NN,0,0,0.0,0.0,3.9993961140866707,0.02,0.0,0.0,0.02,300,300,0.0033412948472677467,0.05780393453103125,0.0006565935565286535,0.025624081574344346,0.004336907982574722,0.06585520467339481,0.00454427930870875,0.06741126989390388,0.027700732067007322,0.268075101289368,0.0076284162620439576
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1009,NN_projection,0,0,0.0,0.0,3.9993961140866707,0.02,0.0,0.0,0.02,300,300,0.0031085388024189023,0.055754271606926246,0.0002876775969470417,0.01696106119755016,0.002469537786759837,0.049694444224277594,0.0020550035486469743,0.04533214696710244,2.412017906919769e-06,1.3884253265287074e-09,0.008011727654464614
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1010,NN,0,0,0.0,0.0,4.063160328001328,0.04666666666666667,0.0,0.0,0.04666666666666667,300,300,0.003355006548069171,0.057922418354806035,0.0006585913651073095,0.02566303499407873,0.004156154809771654,0.0644682465231656,0.00426524576369006,0.06530884904582272,0.027479054779363406,0.2654012982112003,0.008666386936533179
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1010,NN_projection,0,0,0.0,0.0,4.063160328001328,0.04666666666666667,0.0,0.0,0.04666666666666667,300,300,0.00315427634931177,0.05616294462821345,0.00026854227805467784,0.016387259626144873,0.0026106634208898486,0.05109465158790936,0.0020106711500920255,0.044840507915187865,2.4831998737303635e-06,1.58329640540917e-09,0.009415874419234527
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1011,NN,0,0,0.0,0.0,4.127170316715718,0.023333333333333334,0.0,0.0,0.023333333333333334,300,300,0.0034829947828079926,0.05901690251790577,0.00066678858876605,0.02582224987808092,0.004567821544095012,0.06758566078758875,0.004753250664522257,0.06894382252618618,0.02752956532369514,0.26844743704498925,0.007467268314168004
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1011,NN_projection,0,0,0.0,0.0,4.127170316715718,0.023333333333333334,0.0,0.0,0.023333333333333334,300,300,0.0032654218116153445,0.05714386941409677,0.0002871280003041196,0.016944851734497994,0.0028241030287079146,0.05314229039764766,0.0024032116662699404,0.04902256282845625,2.479681013974809e-06,1.5818555992359357e-09,0.007969572443757771
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1012,NN,0,0,0.0,0.0,3.9988010476738403,0.023333333333333334,0.0,0.0,0.023333333333333334,300,300,0.003466569042908162,0.05887757674113433,0.0006653361585858037,0.02579411092838448,0.004200037768890921,0.06480769837674318,0.004431176330252612,0.06656708143108432,0.027443279627593218,0.2577328274001026,0.007108267007108483
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1012,NN_projection,0,0,0.0,0.0,3.9988010476738403,0.023333333333333334,0.0,0.0,0.023333333333333334,300,300,0.003231945156042956,0.05685019926124231,0.0003061744734464321,0.01749784196540911,0.002019891067078233,0.044943198229300874,0.001683289838927222,0.041027915361704914,2.502002875380169e-06,1.3985221944577122e-09,0.007304560424595915
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1013,NN,0,0,0.0,0.0,3.913394408334635,0.03333333333333333,0.0,0.0,0.03333333333333333,300,300,0.003381729276121731,0.0581526377400177,0.0007239964005480499,0.02690718120777518,0.004093077518223728,0.06397716403705098,0.004278349437306956,0.06540909292527268,0.028190337674407734,0.28580768131330353,0.007673794872111827
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1013,NN_projection,0,0,0.0,0.0,3.913394408334635,0.03333333333333333,0.0,0.0,0.03333333333333333,300,300,0.003153952226663822,0.05616005899804435,0.00029195332816917506,0.0170866418049064,0.002078663498269882,0.0455923622799903,0.001628724711112501,0.04035746165348486,2.463263432680709e-06,1.3264123131877362e-09,0.00818794349296384
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1014,NN,0,0,0.0,0.0,4.124790369881051,0.02666666666666667,0.0,0.0,0.02666666666666667,300,300,0.0034442768356788764,0.058687961590763026,0.0006634959397867367,0.02575841493156628,0.004749511486116023,0.06891669961711765,0.004979800442576283,0.07056770112860616,0.027751562843347392,0.2631518406580907,0.00737692654438233
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1014,NN_projection,0,0,0.0,0.0,4.124790369881051,0.02666666666666667,0.0,0.0,0.02666666666666667,300,300,0.0031954284812375053,0.056528121154320224,0.00028708389642057686,0.016943550289729034,0.0026318916514412346,0.05130196537600908,0.002333695187574228,0.04830833455599798,2.3553942992826063e-06,1.3145727970715602e-09,0.00757685946858152
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1015,NN,0,0,0.0,0.0,3.9164907711794545,0.03666666666666667,0.0,0.0,0.03666666666666667,300,300,0.0034098846353711677,0.058394217482308705,0.0006806788833835611,0.026089823368193987,0.004352466746243438,0.06597322749603386,0.004547179850830368,0.06743278023951235,0.028127827109194484,0.2671482035279992,0.00788782528724813
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1015,NN_projection,0,0,0.0,0.0,3.9164907711794545,0.03666666666666667,0.0,0.0,0.03666666666666667,300,300,0.003184650645555162,0.056432709004221676,0.0002713559617359021,0.016472885652972346,0.0023414907897151933,0.04838895317854266,0.0019243277389101481,0.04386716014184356,2.4802044046602307e-06,1.1169732078391422e-09,0.008216397573503391
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1016,NN,0,0,0.0,0.0,4.025887749089023,0.04,0.0,0.0,0.04,300,300,0.0033545581930573506,0.05791854791910231,0.000707101961609587,0.0265913888619904,0.004115042146278217,0.06414859426579991,0.004247075792937116,0.065169592548497,0.02775461398349028,0.2780478347339198,0.00824703468840676
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1016,NN_projection,0,0,0.0,0.0,4.025887749089023,0.04,0.0,0.0,0.04,300,300,0.0031468747035718948,0.05609701153868978,0.00029284755294329493,0.017112789163175445,0.0024243011292344424,0.049237192540136185,0.0019030691506147224,0.04362418080164626,2.4606824827836103e-06,1.3418627192784027e-09,0.00887063448033518
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1017,NN,0,0,0.0,0.0,4.04948517842436,0.03666666666666667,0.0,0.0,0.03666666666666667,300,300,0.0034949720875758206,0.05911828894323499,0.000709805005432266,0.026642165929823835,0.004621335282315372,0.06798040366396313,0.004779536469615655,0.06913419175498949,0.027676108268030065,0.2828951959547324,0.007665053363902414
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1017,NN_projection,0,0,0.0,0.0,4.04948517842436,0.03666666666666667,0.0,0.0,0.03666666666666667,300,300,0.003235080375789074,0.05687776697259724,0.0002742520477002001,0.016560556986412022,0.002421801128092237,0.04921179866751709,0.0019971103598072954,0.04468904071254266,2.4547204998663867e-06,1.2355689773188799e-09,0.008094849222602405
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1018,NN,0,0,0.0,0.0,3.989438785553016,0.03,0.0,0.0,0.03,300,300,0.003441951148268156,0.05866814423746635,0.000670591223885979,0.025895776178480902,0.004625074721952629,0.06800790190817997,0.004687481586627927,0.06846518521575712,0.02792871728233601,0.28293411342473396,0.008983268766059992
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1018,NN_projection,0,0,0.0,0.0,3.989438785553016,0.03,0.0,0.0,0.03,300,300,0.003204606194876976,0.05660924124979044,0.00027117917995485963,0.016467518937437406,0.002802421810903614,0.052937905237208,0.0021246225349165317,0.046093627920966815,2.51750290176598e-06,1.3294135296454632e-09,0.009823284179375006
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1019,NN,0,0,0.0,0.0,3.8923006032333287,0.03666666666666667,0.0,0.0,0.03666666666666667,300,300,0.0033637489188054308,0.05799783546655367,0.000690313924853268,0.02627382585108739,0.004260733194743109,0.06527429198959656,0.004436157304067977,0.06660448411381907,0.027817280306841715,0.27662004399284507,0.007910005147308134
"[30, 30, 30]",30_30_30,R_only,0.05,5.0,1019,NN_projection,0,0,0.0,0.0,3.8923006032333287,0.03666666666666667,0.0,0.0,0.03666666666666667,300,300,0.003127601817913267,0.055924965962557964,0.00026444145041933033,0.016261655832642944,0.0023489893501635667,0.04846637339603167,0.0019122668349788841,0.043729473298667616,2.4284459723607566e-06,1.2826164326221124e-09,0.008364033810613741
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1000,NN,0,0,3.815003897867574,3.873303012184776,3.8513715820657617,0.04666666666666667,0.016666666666666666,0.0033333333333333335,0.02666666666666667,300,300,0.0037835192582332117,0.06151031830703863,0.0019977725607614326,0.044696449084479103,0.00423215919617443,0.0650550474304218,0.00440146023916475,0.06634350186088123,0.02737495001005974,0.26626550306257185,0.007496041904673743
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1000,NN_projection,0,0,3.815003897867574,3.873303012184776,3.8513715820657617,0.04666666666666667,0.016666666666666666,0.0033333333333333335,0.02666666666666667,300,300,0.0035619200757339895,0.05968182366293769,0.0017864485683754098,0.04226639999308446,0.0024015053941129423,0.049005156811431,0.001961744800488964,0.04429158837170963,2.4566527706939094e-06,1.6549772641509691e-09,0.007959861140280659
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1001,NN,0,0,3.816020660625231,4.317508049443298,4.137694863685294,0.07,0.02,0.03,0.02,300,300,0.0038885941064809,0.06235859288406771,0.0020797115790144975,0.04560385487011485,0.0045003345979537845,0.06708453322453534,0.004683890334158632,0.06843895333915205,0.027077492970650707,0.2689378633832479,0.007855239444388446
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1001,NN_projection,0,0,3.816020660625231,4.317508049443298,4.137694863685294,0.07,0.02,0.03,0.02,300,300,0.003647164657628621,0.0603917598487461,0.0017631406967981251,0.041989768953855,0.0025145194904405057,0.05014498469877626,0.0020884756623450254,0.04569984313260851,2.4314130161779425e-06,1.5370294466149623e-09,0.008280407910259155
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1002,NN,0,0,3.7028628754110864,3.930054501693287,4.085964363154999,0.07,0.016666666666666666,0.016666666666666666,0.04,300,300,0.0036150532398867754,0.06012531280489753,0.001739842311345057,0.04171141703832486,0.003978160530917805,0.06307266072489573,0.004131733150729326,0.06427855902810303,0.02909753664436365,0.2777357429524385,0.008432848308416079
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1002,NN_projection,0,0,3.7028628754110864,3.930054501693287,4.085964363154999,0.07,0.016666666666666666,0.016666666666666666,0.04,300,300,0.0034306008689239417,0.058571331459374744,0.0014825850533132373,0.03850435109585977,0.002241027024653311,0.04733948694962073,0.001682356679735492,0.04101654153796358,2.5644096951581826e-06,1.2621264341738687e-09,0.009064115666938509
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1003,NN,0,0,3.9581999909799452,3.8113403885498394,4.052355849040815,0.07,0.023333333333333334,0.016666666666666666,0.03,300,300,0.0037753519504992784,0.06144389270301222,0.0023138388608281183,0.048102378951857656,0.004429323938520689,0.06655316625466207,0.004548895616691199,0.06744550108562615,0.028291789203554595,0.28420150196001936,0.009302369211776443
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1003,NN_projection,0,0,3.9581999909799452,3.8113403885498394,4.052355849040815,0.07,0.023333333333333334,0.016666666666666666,0.03,300,300,0.0035764233202883566,0.059803204933250496,0.0020420875073227426,0.04518946234823715,0.002864330336757343,0.05351943886810981,0.0022341535493156407,0.04726683350210421,2.4710208959426234e-06,1.562655502947168e-09,0.0101635767785435
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1004,NN,0,0,4.1425123137290045,3.7347644524977768,4.045908388897083,0.08333333333333333,0.023333333333333334,0.03333333333333333,0.03,300,300,0.004107291020204884,0.06408815038838993,0.002360386744585957,0.04858381154855964,0.004819883533898014,0.06942538104971419,0.004966119715197984,0.07047070111186622,0.02815150278416904,0.274052823774201,0.007964815105622613
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1004,NN_projection,0,0,4.1425123137290045,3.7347644524977768,4.045908388897083,0.08333333333333333,0.023333333333333334,0.03333333333333333,0.03,300,300,0.0038743767023116833,0.06224449134109526,0.002189679136090683,0.046794007480559764,0.002924230360783474,0.05407615334677083,0.0025236847840248195,0.05023628951290909,2.3878940925568507e-06,1.6167591031215166e-09,0.008265602911851574
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1005,NN,0,0,4.107473849688841,4.104620828260372,4.134663787614079,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.03333333333333333,300,300,0.0038042310249730127,0.061678448626509834,0.0020716944313882786,0.045515870104703905,0.004264811059225975,0.06530552089391811,0.004398804316208586,0.06632348238903463,0.028809840002557787,0.2751410437953992,0.008001648490260941
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1005,NN_projection,0,0,4.107473849688841,4.104620828260372,4.134663787614079,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.03333333333333333,300,300,0.0035997585651022534,0.05999798800878454,0.0018583385058557223,0.04310845051559754,0.0022982659565205068,0.047940233171319756,0.0017958254538752065,0.04237718081556637,2.501679982388283e-06,1.443272487400381e-09,0.008624117868936722
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1006,NN,0,0,3.977921155357079,4.095605078332835,3.7791936512110706,0.06,0.016666666666666666,0.02,0.023333333333333334,300,300,0.004061835469177348,0.06373253069804578,0.0021161540673442247,0.04600167461456403,0.00552469619268304,0.07432830007933075,0.005718994434643679,0.07562403344601291,0.029617396161867763,0.2715163555327958,0.00812241623766451
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1006,NN_projection,0,0,3.977921155357079,4.095605078332835,3.7791936512110706,0.06,0.016666666666666666,0.02,0.023333333333333334,300,300,0.003801831658724443,0.06165899495389495,0.002022737581344969,0.044974854989704736,0.0032904771829731726,0.0573626810999379,0.002840451297952332,0.05329588443728401,2.470982180933091e-06,1.1242332278543494e-09,0.008590469957136958
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1007,NN,0,0,4.10864312109028,3.8883674452521744,4.11391585867066,0.06333333333333334,0.01,0.013333333333333334,0.04,300,300,0.00399864587144356,0.06323484697098239,0.0020831039660671267,0.04564103379709016,0.005099384223179321,0.07140997285519243,0.00531565485857346,0.07290853762470799,0.027418452555866616,0.28004936903453814,0.007372330799224556
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1007,NN_projection,0,0,4.10864312109028,3.8883674452521744,4.11391585867066,0.06333333333333334,0.01,0.013333333333333334,0.04,300,300,0.0037519597451963023,0.06125324273208972,0.0018075688960824253,0.04251551359306889,0.003027849395959522,0.055025897502535316,0.002748348736312037,0.05242469586284728,2.344537349371235e-06,1.579687974836904e-09,0.007570214970506024
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1008,NN,0,0,4.2076026035655465,3.8435178259511678,3.9986024906083073,0.07,0.02,0.01,0.043333333333333335,300,300,0.0038543254517848895,0.06208321392924894,0.0022670067013487198,0.04761309380148196,0.004303893952847161,0.06560406963632029,0.004498035184396384,0.06706739285521977,0.029365306425607692,0.31099618108824384,0.007508323890269503
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1008,NN_projection,0,0,4.2076026035655465,3.8435178259511678,3.9986024906083073,0.07,0.02,0.01,0.043333333333333335,300,300,0.0036412900533121196,0.06034310278161142,0.002013621306402568,0.04487339196453248,0.0023536759414028363,0.048514698199647044,0.0019401418908010682,0.044047041793985074,2.531737462233628e-06,1.0719529980480503e-09,0.007941846383956641
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1009,NN,0,0,3.9993961140866707,4.0229277239802705,3.7933808541705814,0.07666666666666666,0.023333333333333334,0.013333333333333334,0.043333333333333335,300,300,0.0036951891738609046,0.060788067693099974,0.002091666157772402,0.045734736883165754,0.004194844904327771,0.06476762234579692,0.004327357141400128,0.0657826507629491,0.03116325078122298,0.2910962851496991,0.008090571303569525
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1009,NN_projection,0,0,3.9993961140866707,4.0229277239802705,3.7933808541705814,0.07666666666666666,0.023333333333333334,0.013333333333333334,0.043333333333333335,300,300,0.003514825701973069,0.05928596547221837,0.0019455454492258303,0.044108337638431014,0.002442527305593158,0.049421931423136,0.0019661691491031524,0.04434150594085808,2.421440763580151e-06,1.3945361092960607e-09,0.008619538807832894
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1010,NN,0,0,4.063160328001328,3.8382349214730036,4.057064224804161,0.06666666666666667,0.013333333333333334,0.016666666666666666,0.03666666666666667,300,300,0.003931056805715245,0.06269814036887573,0.0021239715041210666,0.04608656533222091,0.005238486804849863,0.07237739153112567,0.0053296939261407396,0.07300475276405462,0.028534191452372383,0.29296238614249226,0.00914021291342024
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1010,NN_projection,0,0,4.063160328001328,3.8382349214730036,4.057064224804161,0.06666666666666667,0.013333333333333334,0.016666666666666666,0.03666666666666667,300,300,0.003710085383984826,0.06091047023283293,0.001866049780631503,0.04319779833083514,0.0034013361458576845,0.05832097517924134,0.0028044238798498387,0.052956811458487935,2.4304737411190913e-06,1.618986808447459e-09,0.009887930475505154
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1011,NN,0,0,4.127170316715718,4.15041315857801,4.413453333455976,0.09,0.02,0.016666666666666666,0.05333333333333334,300,300,0.003946883110812972,0.0628242239173153,0.0022099006259233777,0.04700958015046909,0.00490712767686926,0.070050893476595,0.005117430278221488,0.07153621654953166,0.029960604844947017,0.2875837914659443,0.007327941130360159
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1011,NN_projection,0,0,4.127170316715718,4.15041315857801,4.413453333455976,0.09,0.02,0.016666666666666666,0.05333333333333334,300,300,0.0037376312904715734,0.06113617006708527,0.002039975087484379,0.0451660833755195,0.003053252531343388,0.05525624427468255,0.00275734405316609,0.052510418520195494,2.371158591319189e-06,1.2251460670409875e-09,0.007605304431281742
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1012,NN,0,0,3.9988010476738403,3.542886088297871,3.5866634523293652,0.056666666666666664,0.03,0.01,0.016666666666666666,300,300,0.003843953077232796,0.06199962158943227,0.0023066450657490524,0.04802754486489032,0.0044661559530533405,0.06682930459800805,0.004655332968114473,0.0682300004991534,0.028759514566549668,0.2641453650720895,0.007265166063339332
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1012,NN_projection,0,0,3.9988010476738403,3.542886088297871,3.5866634523293652,0.056666666666666664,0.03,0.01,0.016666666666666666,300,300,0.0036157849284890074,0.06013139719388705,0.002178922989960971,0.04667893518452377,0.0023539591916191846,0.04851761733246167,0.0020000024466584583,0.04472138690446058,2.4696786871407245e-06,9.574852506071052e-10,0.007466326647387745
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1013,NN,0,0,3.913394408334635,4.172700493590865,4.09250101166436,0.06,0.02,0.023333333333333334,0.016666666666666666,300,300,0.004034171470131925,0.06351512788408699,0.002365114067429555,0.04863243842775679,0.005024203183894669,0.0708816138635025,0.005166124124947996,0.07187575477828387,0.027998805261901252,0.25422219102436616,0.00776450221120995
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1013,NN_projection,0,0,3.913394408334635,4.172700493590865,4.09250101166436,0.06,0.02,0.023333333333333334,0.016666666666666666,300,300,0.0037923922994918765,0.0615824025147759,0.0021525567986103583,0.046395654953997126,0.0030331080663954027,0.05507366036859546,0.0025948645994081153,0.05093981349993456,2.4371139681360057e-06,1.4312199625886584e-09,0.008145668609361266
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1014,NN,0,0,4.124790369881051,3.829149311838435,3.961388773483209,0.06,0.013333333333333334,0.013333333333333334,0.03333333333333333,300,300,0.003822980657728823,0.061830256814352814,0.0021724053316555833,0.046609069199626624,0.003925347362185324,0.0626525926214177,0.004062122736317585,0.06373478435138527,0.027166813432335377,0.2801564898687155,0.00755511887535117
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1014,NN_projection,0,0,4.124790369881051,3.829149311838435,3.961388773483209,0.06,0.013333333333333334,0.013333333333333334,0.03333333333333333,300,300,0.003634496009178328,0.06028678138015271,0.0019651896572837626,0.044330459700794474,0.002219969261732244,0.047116549764729634,0.0017627028677714136,0.04198455510984264,2.52378372935297e-06,1.5482320107413362e-09,0.008022075724203754
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1015,NN,0,0,3.9164907711794545,3.905862282309469,3.957156428564052,0.04,0.02,0.006666666666666667,0.016666666666666666,300,300,0.0038864708319596296,0.06234156584462432,0.0023060302287082023,0.048021143558938724,0.004416739495709202,0.06645855472179035,0.004622232033135669,0.06798699900080654,0.028566441060837014,0.26804610400924234,0.00690189942854382
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1015,NN_projection,0,0,3.9164907711794545,3.905862282309469,3.957156428564052,0.04,0.02,0.006666666666666667,0.016666666666666666,300,300,0.00365896380649958,0.06048936936767964,0.0020410427787693488,0.04517790144273358,0.0024100801317840084,0.049092566970815536,0.0021532953327887097,0.046403613359184755,2.3907135910332436e-06,1.0881750633229055e-09,0.006907820374160128
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1016,NN,0,0,4.025887749089023,4.100397543414134,4.233305744787416,0.08,0.01,0.023333333333333334,0.04666666666666667,300,300,0.004032377069398952,0.06350100053856594,0.002518419742011236,0.05018385937740576,0.004776294017514635,0.06911073735328423,0.004873207691128975,0.06980836404850765,0.027813608860925088,0.28896956485049197,0.007991350322269887
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1016,NN_projection,0,0,4.025887749089023,4.100397543414134,4.233305744787416,0.08,0.01,0.023333333333333334,0.04666666666666667,300,300,0.003799014173659673,0.06163614340352317,0.002240106510250989,0.047329763471318856,0.0026521949353917815,0.05149946538937838,0.0021924185661796503,0.046823269494767776,2.469719830466226e-06,1.4237603431774782e-09,0.008497663114540699
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1017,NN,0,0,4.04948517842436,4.23799927961693,3.7253823713338976,0.03666666666666667,0.0,0.016666666666666666,0.02,300,300,0.0038640245147127193,0.06216127825835566,0.0023118703618623835,0.04808191304287282,0.004439104608923398,0.06662660586374934,0.004631105858272724,0.06805222890010822,0.027098674649328854,0.2770245488917367,0.0077612708464140584
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1017,NN_projection,0,0,4.04948517842436,4.23799927961693,3.7253823713338976,0.03666666666666667,0.0,0.016666666666666666,0.02,300,300,0.0036411604525769647,0.060342028906699555,0.0018207505026850638,0.04267025313593843,0.0026392450863536735,0.05137358354595943,0.002221771415740357,0.0471356703117751,2.4244686104388263e-06,1.587153700372489e-09,0.008332012972459096
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1018,NN,0,0,3.989438785553016,3.794058662142001,3.9619275107296277,0.08,0.016666666666666666,0.023333333333333334,0.04,300,300,0.0037930548178291106,0.06158778140044591,0.0020896806353887893,0.04571302478931786,0.004301828313985568,0.06558832452491502,0.004487821723551144,0.06699120631509141,0.028056117130584493,0.2800454393094134,0.007589449174481928
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1018,NN_projection,0,0,3.989438785553016,3.794058662142001,3.9619275107296277,0.08,0.016666666666666666,0.023333333333333334,0.04,300,300,0.0035943333542677,0.059952759354909596,0.0019300136347002823,0.043931920453131594,0.002472796432182299,0.04972722023381459,0.002072906538382736,0.045529183370479384,2.468561369549861e-06,1.3191535376604747e-09,0.008121987983725359
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1019,NN,0,0,3.8923006032333287,4.140863054702285,4.129803118146926,0.04666666666666667,0.006666666666666667,0.016666666666666666,0.023333333333333334,300,300,0.004046528817860541,0.06361233227810895,0.0021568830330954635,0.04644225482354904,0.005120724179378951,0.07155923545831769,0.005265941374075867,0.07256680628273417,0.028093805659419744,0.2810267782052584,0.0085634118939535
"[30, 30, 30]",30_30_30,P_I_R,0.05,5.0,1019,NN_projection,0,0,3.8923006032333287,4.140863054702285,4.129803118146926,0.04666666666666667,0.006666666666666667,0.016666666666666666,0.023333333333333334,300,300,0.0038442150491717064,0.06200173424325892,0.0017978534526826694,0.04240110202203086,0.003581205363736181,0.0598431730754326,0.0030808092698239756,0.05550503823819938,2.461845740063816e-06,1.1525800015274216e-09,0.009205438611993083
"[30, 30, 30]",30_30_30,P_only,0.1,10.0,1000,NN,0,0,7.630007795735148,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,300,300,0.004098514503518889,0.06401964154475476,0.006038596065101605,0.07770840408283781,0.0035650872815289046,0.059708351857415264,0.0037191350989086917,0.06098471200972168,0.029545819399304892,0.26040547960794985,0.007381128413539123
"[30, 30, 30]",30_30_30,P_only,0.1,10.0,1000,NN_projection,0,0,7.630007795735148,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,300,300,0.003926159806887481,0.06265907601367483,0.006409771147320402,0.08006104637912499,0.0017043821441434636,0.041284163357678254,0.0012886008643412823,0.03589708712892012,2.4469995538940526e-06,1.2668504097132818e-09,0.0076602656715167765
"[30, 30, 30]",30_30_30,P_only,0.1,10.0,1001,NN,0,0,7.632041321250462,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.004050948253237182,0.063647060051798,0.005666611416346432,0.07527689829121835,0.0038627368822472625,0.062150920204348245,0.004062463838100192,0.06373746024199735,0.028453902466972603,0.26193335920238003,0.007686581493440834
"[30, 30, 30]",30_30_30,P_only,0.1,10.0,1001,NN_projection,0,0,7.632041321250462,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.0038281011614243153,0.06187165070873991,0.005700449015015715,0.07550131796873294,0.0017372479622116362,0.041680306647284115,0.0013394440254715285,0.03659841561422473,2.4063353239561774e-06,1.4561770784001697e-09,0.008099149705079306
"[30, 30, 30]",30_30_30,P_only,0.1,10.0,1002,NN,0,0,7.405725750822173,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,300,300,0.003922182381012079,0.06262732934599782,0.00486810555666937,0.06977181061624652,0.0037575861647878967,0.06129915305114661,0.003928728095860589,0.06267956681296218,0.03252503220461386,0.26435945676781425,0.007605706592860043
"[30, 30, 30]",30_30_30,P_only,0.1,10.0,1002,NN_projection,0,0,7.405725750822173,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,300,300,0.00373959448496118,0.06115222387584265,0.005156493977200487,0.07180873190079663,0.0017640505392283927,0.0420006016531715,0.0013529049718491897,0.0367818565579443,2.4569148462397853e-06,1.5278262360455298e-09,0.007947158612235364
"[30, 30, 30]",30_30_30,P_only,0.1,10.0,1003,NN,0,0,7.9163999819598905,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,300,300,0.0040780372910559385,0.06385951214232645,0.006154601959341712,0.07845127124108131,0.0038891218750805798,0.062362824463622395,0.004059182923833871,0.06371171731976678,0.03117889280975073,0.2655178184896345,0.007583235528930038
